station,amp,phi,date,timestamp
ICV,7.121435,-195.71987915039062,06 03 2011 09:01:39.000,3698000
DHO,16.014069,-313.61082458496094,06 03 2011 09:01:40.000,3699000
ICV,7.0398297,-194.73682403564453,06 03 2011 09:01:40.000,3699000
DHO,15.993107,-312.5128631591797,06 03 2011 09:01:41.000,3700000
ICV,7.109038,-194.2148895263672,06 03 2011 09:01:41.000,3700000
DHO,15.96318,-312.22283935546875,06 03 2011 09:01:42.000,3701000
ICV,7.0636773,-194.3922882080078,06 03 2011 09:01:42.000,3701000
DHO,16.059431,-312.9449920654297,06 03 2011 09:01:43.000,3702000
ICV,6.9631205,-194.1390609741211,06 03 2011 09:01:43.000,3702000
DHO,16.15408,-311.7748718261719,06 03 2011 09:01:44.000,3703000
ICV,7.0246396,-193.37128448486328,06 03 2011 09:01:44.000,3703000
DHO,16.125954,-312.61053466796875,06 03 2011 09:01:45.000,3704000
ICV,6.9816847,-195.43741607666016,06 03 2011 09:01:45.000,3704000
DHO,15.914733,-312.1796569824219,06 03 2011 09:01:46.000,3705000
ICV,7.20069,-195.8306884765625,06 03 2011 09:01:46.000,3705000
DHO,15.897316,-311.6102752685547,06 03 2011 09:01:47.000,3706000
ICV,7.0634613,-195.66111755371094,06 03 2011 09:01:47.000,3706000
DHO,16.068306,-312.25506591796875,06 03 2011 09:01:48.000,3707000
ICV,7.103107,-194.5888671875,06 03 2011 09:01:48.000,3707000
DHO,15.983907,-311.68870544433594,06 03 2011 09:01:49.000,3708000
ICV,7.0974283,-195.24689483642578,06 03 2011 09:01:49.000,3708000
DHO,15.914498,-312.593017578125,06 03 2011 09:01:50.000,3709000
ICV,7.0512724,-194.280029296875,06 03 2011 09:01:50.000,3709000
DHO,16.057833,-311.77040100097656,06 03 2011 09:01:51.000,3710000
ICV,6.990745,-194.56951904296875,06 03 2011 09:01:51.000,3710000
DHO,16.024975,-312.6604919433594,06 03 2011 09:01:52.000,3711000
ICV,6.951009,-194.70945739746094,06 03 2011 09:01:52.000,3711000
DHO,16.005547,-312.6633758544922,06 03 2011 09:01:53.000,3712000
ICV,7.014264,-195.12958526611328,06 03 2011 09:01:53.000,3712000
DHO,15.947512,-311.44847106933594,06 03 2011 09:01:54.000,3713000
ICV,7.1245065,-193.83274841308594,06 03 2011 09:01:54.000,3713000
DHO,16.032297,-312.0684051513672,06 03 2011 09:01:55.000,3714000
ICV,7.001394,-194.54150390625,06 03 2011 09:01:55.000,3714000
DHO,16.059395,-311.5340118408203,06 03 2011 09:01:56.000,3715000
ICV,6.9725285,-196.65409088134766,06 03 2011 09:01:56.000,3715000
DHO,15.960251,-312.62571716308594,06 03 2011 09:01:57.000,3716000
ICV,7.0769873,-194.60120391845703,06 03 2011 09:01:57.000,3716000
DHO,16.079124,-312.2212677001953,06 03 2011 09:01:58.000,3717000
ICV,7.006046,-196.23262786865234,06 03 2011 09:01:58.000,3717000
DHO,15.939247,-313.2340087890625,06 03 2011 09:01:59.000,3718000
ICV,7.10127,-195.9677963256836,06 03 2011 09:01:59.000,3718000
DHO,15.921144,-311.9676818847656,06 03 2011 09:02:00.000,3719000
ICV,7.103828,-194.8051986694336,06 03 2011 09:02:00.000,3719000
DHO,15.93644,-311.3243408203125,06 03 2011 09:02:01.000,3720000
ICV,7.139552,-196.3835220336914,06 03 2011 09:02:01.000,3720000
DHO,15.93735,-312.1384735107422,06 03 2011 09:02:02.000,3721000
ICV,7.1147738,-194.49403381347656,06 03 2011 09:02:02.000,3721000
DHO,15.904906,-311.25743103027344,06 03 2011 09:02:03.000,3722000
ICV,7.118869,-196.15767669677734,06 03 2011 09:02:03.000,3722000
DHO,15.902947,-312.25303649902344,06 03 2011 09:02:04.000,3723000
ICV,7.1113667,-196.99156951904297,06 03 2011 09:02:04.000,3723000
DHO,15.794323,-312.24114990234375,06 03 2011 09:02:05.000,3724000
ICV,7.144183,-196.8676528930664,06 03 2011 09:02:05.000,3724000
DHO,15.942497,-311.18919372558594,06 03 2011 09:02:06.000,3725000
ICV,7.0290427,-195.7473373413086,06 03 2011 09:02:06.000,3725000
DHO,16.051596,-312.4034881591797,06 03 2011 09:02:07.000,3726000
ICV,7.05033,-194.84249114990234,06 03 2011 09:02:07.000,3726000
DHO,16.009193,-311.5648651123047,06 03 2011 09:02:08.000,3727000
ICV,7.095715,-196.0564956665039,06 03 2011 09:02:08.000,3727000
DHO,15.964395,-312.8225402832031,06 03 2011 09:02:09.000,3728000
ICV,7.245817,-196.04019165039062,06 03 2011 09:02:09.000,3728000
DHO,15.947208,-311.6607360839844,06 03 2011 09:02:10.000,3729000
ICV,7.047224,-196.6775360107422,06 03 2011 09:02:10.000,3729000
DHO,15.934471,-312.54493713378906,06 03 2011 09:02:11.000,3730000
ICV,7.074087,-195.4409637451172,06 03 2011 09:02:11.000,3730000
DHO,15.924954,-311.87060546875,06 03 2011 09:02:12.000,3731000
ICV,7.059268,-197.0216827392578,06 03 2011 09:02:12.000,3731000
DHO,15.961946,-310.76715087890625,06 03 2011 09:02:13.000,3732000
ICV,7.2211385,-197.2321548461914,06 03 2011 09:02:13.000,3732000
DHO,15.86335,-312.1455841064453,06 03 2011 09:02:14.000,3733000
ICV,7.047125,-196.0344696044922,06 03 2011 09:02:14.000,3733000
DHO,15.867453,-312.11474609375,06 03 2011 09:02:15.000,3734000
ICV,7.026693,-197.73210906982422,06 03 2011 09:02:15.000,3734000
DHO,15.913336,-312.6024475097656,06 03 2011 09:02:16.000,3735000
ICV,7.0526266,-196.7329559326172,06 03 2011 09:02:16.000,3735000
DHO,16.045094,-311.5255584716797,06 03 2011 09:02:17.000,3736000
ICV,7.0537252,-198.8545913696289,06 03 2011 09:02:17.000,3736000
DHO,15.824896,-313.1974792480469,06 03 2011 09:02:18.000,3737000
ICV,7.170666,-197.13519287109375,06 03 2011 09:02:18.000,3737000
DHO,15.999421,-312.0260314941406,06 03 2011 09:02:19.000,3738000
ICV,7.003429,-198.14378356933594,06 03 2011 09:02:19.000,3738000
DHO,15.918422,-311.853759765625,06 03 2011 09:02:20.000,3739000
ICV,6.9644303,-197.7986831665039,06 03 2011 09:02:20.000,3739000
DHO,15.8485985,-312.4202423095703,06 03 2011 09:02:21.000,3740000
ICV,6.9926147,-196.6621551513672,06 03 2011 09:02:21.000,3740000
DHO,15.821286,-311.83641052246094,06 03 2011 09:02:22.000,3741000
ICV,7.051437,-197.28519439697266,06 03 2011 09:02:22.000,3741000
DHO,16.002234,-312.64039611816406,06 03 2011 09:02:23.000,3742000
ICV,7.000043,-198.35206604003906,06 03 2011 09:02:23.000,3742000
DHO,16.008076,-311.5432891845703,06 03 2011 09:02:24.000,3743000
ICV,7.038481,-198.15457153320312,06 03 2011 09:02:24.000,3743000
DHO,15.980824,-312.41343688964844,06 03 2011 09:02:25.000,3744000
ICV,6.9328036,-197.9158706665039,06 03 2011 09:02:25.000,3744000
DHO,16.020174,-311.6431121826172,06 03 2011 09:02:26.000,3745000
ICV,7.0786104,-198.0475845336914,06 03 2011 09:02:26.000,3745000
DHO,15.934941,-311.22149658203125,06 03 2011 09:02:27.000,3746000
ICV,7.014779,-197.5780029296875,06 03 2011 09:02:27.000,3746000
DHO,15.9436455,-312.4093475341797,06 03 2011 09:02:28.000,3747000
ICV,6.9421105,-196.49852752685547,06 03 2011 09:02:28.000,3747000
DHO,16.017162,-311.6300506591797,06 03 2011 09:02:29.000,3748000
ICV,7.074442,-198.73052215576172,06 03 2011 09:02:29.000,3748000
DHO,15.974114,-311.68487548828125,06 03 2011 09:02:30.000,3749000
ICV,6.971446,-198.45916748046875,06 03 2011 09:02:30.000,3749000
DHO,15.895763,-311.4964141845703,06 03 2011 09:02:31.000,3750000
ICV,7.0928965,-199.5997314453125,06 03 2011 09:02:31.000,3750000
DHO,15.932964,-312.3437042236328,06 03 2011 09:02:32.000,3751000
ICV,7.029014,-198.6278305053711,06 03 2011 09:02:32.000,3751000
DHO,15.980325,-311.3983459472656,06 03 2011 09:02:33.000,3752000
ICV,7.0308847,-199.80492401123047,06 03 2011 09:02:33.000,3752000
DHO,15.935784,-310.7608947753906,06 03 2011 09:02:34.000,3753000
ICV,7.139802,-198.5796661376953,06 03 2011 09:02:34.000,3753000
DHO,16.002094,-311.4912567138672,06 03 2011 09:02:35.000,3754000
ICV,6.889602,-196.9701385498047,06 03 2011 09:02:35.000,3754000
DHO,15.974696,-310.9888000488281,06 03 2011 09:02:36.000,3755000
ICV,7.1202097,-197.9683609008789,06 03 2011 09:02:36.000,3755000
DHO,16.03314,-311.4097442626953,06 03 2011 09:02:37.000,3756000
ICV,6.994634,-197.5614013671875,06 03 2011 09:02:37.000,3756000
DHO,15.891387,-311.7248840332031,06 03 2011 09:02:38.000,3757000
ICV,7.182119,-198.58973693847656,06 03 2011 09:02:38.000,3757000
DHO,16.01771,-312.04039001464844,06 03 2011 09:02:39.000,3758000
ICV,7.012789,-197.31232452392578,06 03 2011 09:02:39.000,3758000
DHO,15.972022,-311.6641387939453,06 03 2011 09:02:40.000,3759000
ICV,7.0218806,-197.0230484008789,06 03 2011 09:02:40.000,3759000
DHO,16.039665,-310.2196502685547,06 03 2011 09:02:41.000,3760000
ICV,7.076942,-197.19908905029297,06 03 2011 09:02:41.000,3760000
DHO,16.026436,-311.2763977050781,06 03 2011 09:02:42.000,3761000
ICV,7.099542,-198.1101303100586,06 03 2011 09:02:42.000,3761000
DHO,15.933273,-310.68727111816406,06 03 2011 09:02:43.000,3762000
ICV,7.092103,-197.9811782836914,06 03 2011 09:02:43.000,3762000
DHO,15.958984,-311.71449279785156,06 03 2011 09:02:44.000,3763000
ICV,7.050712,-197.77716827392578,06 03 2011 09:02:44.000,3763000
DHO,16.039465,-310.29212951660156,06 03 2011 09:02:45.000,3764000
ICV,7.1111326,-198.6288070678711,06 03 2011 09:02:45.000,3764000
DHO,16.045435,-311.30641174316406,06 03 2011 09:02:46.000,3765000
ICV,7.1059723,-197.38626098632812,06 03 2011 09:02:46.000,3765000
DHO,15.931417,-311.1389617919922,06 03 2011 09:02:47.000,3766000
ICV,7.1538596,-199.14462280273438,06 03 2011 09:02:47.000,3766000
DHO,16.067883,-311.87290954589844,06 03 2011 09:02:48.000,3767000
ICV,7.0868506,-198.59324645996094,06 03 2011 09:02:48.000,3767000
DHO,16.01085,-310.74462890625,06 03 2011 09:02:49.000,3768000
ICV,7.099299,-199.73876190185547,06 03 2011 09:02:49.000,3768000
DHO,16.053905,-310.0413513183594,06 03 2011 09:02:50.000,3769000
ICV,7.076638,-198.0490493774414,06 03 2011 09:02:50.000,3769000
DHO,16.23111,-310.8013000488281,06 03 2011 09:02:51.000,3770000
ICV,7.0138745,-198.27014923095703,06 03 2011 09:02:51.000,3770000
DHO,16.080675,-309.43495178222656,06 03 2011 09:02:52.000,3771000
ICV,7.009764,-197.63172149658203,06 03 2011 09:02:52.000,3771000
DHO,16.139914,-310.8598937988281,06 03 2011 09:02:53.000,3772000
ICV,7.178122,-199.43612670898438,06 03 2011 09:02:53.000,3772000
DHO,16.130552,-309.75270080566406,06 03 2011 09:02:54.000,3773000
ICV,7.046955,-199.97484588623047,06 03 2011 09:02:54.000,3773000
DHO,16.09248,-311.1053771972656,06 03 2011 09:02:55.000,3774000
ICV,7.168811,-198.88851928710938,06 03 2011 09:02:55.000,3774000
DHO,16.06857,-310.63893127441406,06 03 2011 09:02:56.000,3775000
ICV,7.109692,-199.8025665283203,06 03 2011 09:02:56.000,3775000
DHO,16.151525,-311.36631774902344,06 03 2011 09:02:57.000,3776000
ICV,7.0895047,-200.50071716308594,06 03 2011 09:02:57.000,3776000
DHO,16.177952,-309.94151306152344,06 03 2011 09:02:58.000,3777000
ICV,7.099734,-200.40379333496094,06 03 2011 09:02:58.000,3777000
DHO,16.136286,-309.1795196533203,06 03 2011 09:02:59.000,3778000
ICV,7.0838256,-200.54116821289062,06 03 2011 09:02:59.000,3778000
DHO,16.079935,-310.14613342285156,06 03 2011 09:03:00.000,3779000
ICV,7.1481605,-198.86439514160156,06 03 2011 09:03:00.000,3779000
DHO,16.193937,-309.5489196777344,06 03 2011 09:03:01.000,3780000
ICV,7.234937,-201.43314361572266,06 03 2011 09:03:01.000,3780000
DHO,16.15423,-310.3414764404297,06 03 2011 09:03:02.000,3781000
ICV,7.1327667,-200.15968322753906,06 03 2011 09:03:02.000,3781000
DHO,16.182732,-309.82232666015625,06 03 2011 09:03:03.000,3782000
ICV,7.1370363,-200.6156005859375,06 03 2011 09:03:03.000,3782000
DHO,16.174475,-310.46661376953125,06 03 2011 09:03:04.000,3783000
ICV,7.1636395,-199.03406524658203,06 03 2011 09:03:04.000,3783000
DHO,16.217999,-309.85951232910156,06 03 2011 09:03:05.000,3784000
ICV,7.1709485,-200.40287017822266,06 03 2011 09:03:05.000,3784000
DHO,16.261997,-310.6995849609375,06 03 2011 09:03:06.000,3785000
ICV,7.289447,-200.39212799072266,06 03 2011 09:03:06.000,3785000
DHO,16.220268,-309.7924346923828,06 03 2011 09:03:07.000,3786000
ICV,7.1950912,-201.51577758789062,06 03 2011 09:03:07.000,3786000
DHO,16.351728,-310.8971862792969,06 03 2011 09:03:08.000,3787000
ICV,7.1638556,-200.7997055053711,06 03 2011 09:03:08.000,3787000
DHO,16.303926,-310.16046142578125,06 03 2011 09:03:09.000,3788000
ICV,7.063832,-201.1322479248047,06 03 2011 09:03:09.000,3788000
DHO,16.428476,-309.07049560546875,06 03 2011 09:03:10.000,3789000
ICV,7.2672076,-202.01134490966797,06 03 2011 09:03:10.000,3789000
DHO,16.374252,-310.05686950683594,06 03 2011 09:03:11.000,3790000
ICV,7.115648,-200.23080444335938,06 03 2011 09:03:11.000,3790000
DHO,16.491056,-308.98878479003906,06 03 2011 09:03:12.000,3791000
ICV,7.305643,-200.67081451416016,06 03 2011 09:03:12.000,3791000
DHO,16.321348,-309.87010192871094,06 03 2011 09:03:13.000,3792000
ICV,7.1797113,-200.27586364746094,06 03 2011 09:03:13.000,3792000
DHO,16.354675,-309.6935272216797,06 03 2011 09:03:14.000,3793000
ICV,7.0519505,-201.5859603881836,06 03 2011 09:03:14.000,3793000
DHO,16.40942,-309.8328857421875,06 03 2011 09:03:15.000,3794000
ICV,7.194923,-201.35140991210938,06 03 2011 09:03:15.000,3794000
DHO,16.445854,-309.8404846191406,06 03 2011 09:03:16.000,3795000
ICV,7.2541776,-202.39615631103516,06 03 2011 09:03:16.000,3795000
DHO,16.474987,-308.63258361816406,06 03 2011 09:03:17.000,3796000
ICV,7.269556,-201.27639770507812,06 03 2011 09:03:17.000,3796000
DHO,16.523895,-309.09083557128906,06 03 2011 09:03:18.000,3797000
ICV,7.2944784,-199.91841888427734,06 03 2011 09:03:18.000,3797000
DHO,16.373442,-308.5655059814453,06 03 2011 09:03:19.000,3798000
ICV,7.3491936,-202.21797943115234,06 03 2011 09:03:19.000,3798000
DHO,16.425865,-309.60496520996094,06 03 2011 09:03:20.000,3799000
ICV,7.2078085,-199.46837615966797,06 03 2011 09:03:20.000,3799000
DHO,16.485706,-308.9187316894531,06 03 2011 09:03:21.000,3800000
ICV,7.2532144,-200.5518569946289,06 03 2011 09:03:21.000,3800000
DHO,16.417599,-309.9774627685547,06 03 2011 09:03:22.000,3801000
ICV,7.3162575,-201.32884979248047,06 03 2011 09:03:22.000,3801000
DHO,16.437935,-309.4136962890625,06 03 2011 09:03:23.000,3802000
ICV,7.322243,-202.24645233154297,06 03 2011 09:03:23.000,3802000
DHO,16.646576,-308.05279541015625,06 03 2011 09:03:24.000,3803000
ICV,7.256772,-200.62100982666016,06 03 2011 09:03:24.000,3803000
DHO,16.51603,-309.27862548828125,06 03 2011 09:03:25.000,3804000
ICV,7.2439036,-200.53919982910156,06 03 2011 09:03:25.000,3804000
DHO,16.568762,-308.2178649902344,06 03 2011 09:03:26.000,3805000
ICV,7.237562,-201.92242431640625,06 03 2011 09:03:26.000,3805000
DHO,16.521582,-309.5491485595703,06 03 2011 09:03:27.000,3806000
ICV,7.2830276,-201.17050170898438,06 03 2011 09:03:27.000,3806000
DHO,16.512514,-308.4472961425781,06 03 2011 09:03:28.000,3807000
ICV,7.3126063,-201.35902404785156,06 03 2011 09:03:28.000,3807000
DHO,16.57217,-309.33848571777344,06 03 2011 09:03:29.000,3808000
ICV,7.313828,-200.79735565185547,06 03 2011 09:03:29.000,3808000
DHO,16.698256,-308.5203552246094,06 03 2011 09:03:30.000,3809000
ICV,7.2482457,-201.69720458984375,06 03 2011 09:03:30.000,3809000
DHO,16.78897,-309.0286102294922,06 03 2011 09:03:31.000,3810000
ICV,7.281023,-201.89153289794922,06 03 2011 09:03:31.000,3810000
DHO,16.641285,-308.64495849609375,06 03 2011 09:03:32.000,3811000
ICV,7.3101616,-201.77291107177734,06 03 2011 09:03:32.000,3811000
DHO,16.680973,-307.75077056884766,06 03 2011 09:03:33.000,3812000
ICV,7.214337,-201.3383560180664,06 03 2011 09:03:33.000,3812000
DHO,16.60569,-308.94203186035156,06 03 2011 09:03:34.000,3813000
ICV,7.3821487,-200.6130828857422,06 03 2011 09:03:34.000,3813000
DHO,16.559374,-307.7301254272461,06 03 2011 09:03:35.000,3814000
ICV,7.353187,-201.0100860595703,06 03 2011 09:03:35.000,3814000
DHO,16.671135,-308.86085510253906,06 03 2011 09:03:36.000,3815000
ICV,7.3348675,-201.52252197265625,06 03 2011 09:03:36.000,3815000
DHO,16.676592,-308.13865661621094,06 03 2011 09:03:37.000,3816000
ICV,7.2492256,-202.460693359375,06 03 2011 09:03:37.000,3816000
DHO,16.782728,-308.73541259765625,06 03 2011 09:03:38.000,3817000
ICV,7.270473,-202.03610229492188,06 03 2011 09:03:38.000,3817000
DHO,16.73883,-307.7191467285156,06 03 2011 09:03:39.000,3818000
ICV,7.313205,-201.62506866455078,06 03 2011 09:03:39.000,3818000
DHO,16.739916,-307.17737579345703,06 03 2011 09:03:40.000,3819000
ICV,7.332431,-201.77371978759766,06 03 2011 09:03:40.000,3819000
DHO,16.816528,-307.98207092285156,06 03 2011 09:03:41.000,3820000
ICV,7.359547,-201.11476135253906,06 03 2011 09:03:41.000,3820000
DHO,16.666382,-307.3899383544922,06 03 2011 09:03:42.000,3821000
ICV,7.257325,-202.04685974121094,06 03 2011 09:03:42.000,3821000
DHO,16.807924,-308.50244140625,06 03 2011 09:03:43.000,3822000
ICV,7.3497386,-202.8714370727539,06 03 2011 09:03:43.000,3822000
DHO,16.862986,-307.48046112060547,06 03 2011 09:03:44.000,3823000
ICV,7.4171042,-202.68433380126953,06 03 2011 09:03:44.000,3823000
DHO,16.807983,-308.60345458984375,06 03 2011 09:03:45.000,3824000
ICV,7.3965335,-201.96904754638672,06 03 2011 09:03:45.000,3824000
DHO,16.78909,-307.5948257446289,06 03 2011 09:03:46.000,3825000
ICV,7.4241586,-203.6351776123047,06 03 2011 09:03:46.000,3825000
DHO,16.777338,-308.8203582763672,06 03 2011 09:03:47.000,3826000
ICV,7.388678,-200.96449279785156,06 03 2011 09:03:47.000,3826000
DHO,16.830027,-307.536865234375,06 03 2011 09:03:48.000,3827000
ICV,7.3797436,-202.69336700439453,06 03 2011 09:03:48.000,3827000
DHO,16.76237,-308.92742919921875,06 03 2011 09:03:49.000,3828000
ICV,7.3276887,-202.4129409790039,06 03 2011 09:03:49.000,3828000
DHO,16.863926,-308.03704833984375,06 03 2011 09:03:50.000,3829000
ICV,7.413434,-202.53170776367188,06 03 2011 09:03:50.000,3829000
DHO,16.817844,-307.1469421386719,06 03 2011 09:03:51.000,3830000
ICV,7.3652472,-203.89823150634766,06 03 2011 09:03:51.000,3830000
DHO,16.912588,-308.00669860839844,06 03 2011 09:03:52.000,3831000
ICV,7.33222,-202.6960678100586,06 03 2011 09:03:52.000,3831000
DHO,16.920198,-307.18814849853516,06 03 2011 09:03:53.000,3832000
ICV,7.4047256,-202.34152221679688,06 03 2011 09:03:53.000,3832000
DHO,16.920986,-308.23370361328125,06 03 2011 09:03:54.000,3833000
ICV,7.289996,-202.00938415527344,06 03 2011 09:03:54.000,3833000
DHO,16.738857,-307.4140319824219,06 03 2011 09:03:55.000,3834000
ICV,7.443364,-203.25706481933594,06 03 2011 09:03:55.000,3834000
DHO,16.970587,-308.3335418701172,06 03 2011 09:03:56.000,3835000
ICV,7.4475365,-203.08922576904297,06 03 2011 09:03:56.000,3835000
DHO,16.9892,-307.4615020751953,06 03 2011 09:03:57.000,3836000
ICV,7.4356523,-204.10492706298828,06 03 2011 09:03:57.000,3836000
DHO,16.863674,-308.27305603027344,06 03 2011 09:03:58.000,3837000
ICV,7.336772,-202.6283950805664,06 03 2011 09:03:58.000,3837000
DHO,16.95418,-307.6678771972656,06 03 2011 09:03:59.000,3838000
ICV,7.3360124,-204.6296844482422,06 03 2011 09:03:59.000,3838000
DHO,16.874323,-306.36175537109375,06 03 2011 09:04:00.000,3839000
ICV,7.376773,-204.29556274414062,06 03 2011 09:04:00.000,3839000
DHO,16.990637,-308.2276153564453,06 03 2011 09:04:01.000,3840000
ICV,7.4311733,-203.79283142089844,06 03 2011 09:04:01.000,3840000
DHO,17.009937,-306.8384552001953,06 03 2011 09:04:02.000,3841000
ICV,7.3885765,-204.8266830444336,06 03 2011 09:04:02.000,3841000
DHO,16.944443,-307.77850341796875,06 03 2011 09:04:03.000,3842000
ICV,7.405295,-204.98013305664062,06 03 2011 09:04:03.000,3842000
DHO,17.029455,-307.0998001098633,06 03 2011 09:04:04.000,3843000
ICV,7.484863,-204.32862091064453,06 03 2011 09:04:04.000,3843000
DHO,17.006748,-307.6727294921875,06 03 2011 09:04:05.000,3844000
ICV,7.374098,-203.12767028808594,06 03 2011 09:04:05.000,3844000
DHO,17.01455,-306.60382080078125,06 03 2011 09:04:06.000,3845000
ICV,7.518765,-204.74791717529297,06 03 2011 09:04:06.000,3845000
DHO,16.938137,-308.1147003173828,06 03 2011 09:04:07.000,3846000
ICV,7.5719075,-202.8201141357422,06 03 2011 09:04:07.000,3846000
DHO,16.994211,-307.0288314819336,06 03 2011 09:04:08.000,3847000
ICV,7.4322014,-203.51703643798828,06 03 2011 09:04:08.000,3847000
DHO,17.048038,-308.1554412841797,06 03 2011 09:04:09.000,3848000
ICV,7.3828607,-203.61404418945312,06 03 2011 09:04:09.000,3848000
DHO,17.028223,-307.1492004394531,06 03 2011 09:04:10.000,3849000
ICV,7.64596,-204.32496643066406,06 03 2011 09:04:10.000,3849000
DHO,16.943853,-306.9670867919922,06 03 2011 09:04:11.000,3850000
ICV,7.489726,-205.06817626953125,06 03 2011 09:04:11.000,3850000
DHO,17.090506,-307.5906219482422,06 03 2011 09:04:12.000,3851000
